Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
.,org.pdfsam.ui.io,BrowsableFileFieldTest,validSpecialCharsFolderExisting,8,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldTest,saveState,10,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldTest,restoreState,8,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldUITest,start,11,1,1
.,org.pdfsam.ui.io,BrowsableFileFieldUITest,validBlank,6,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldUITest,invalidBlank,7,1,0
.,org.pdfsam.ui.io,BrowsableOutputDirectoryFieldTest,setUp,4,1,0
.,org.pdfsam.ui.io,BrowsableOutputDirectoryFieldTest,valid,8,1,0
.,org.pdfsam.ui.io,BrowsableOutputDirectoryFieldTest,validUTFSpecialChars,8,1,0
.,org.pdfsam.ui.io,BrowsableOutputDirectoryFieldTest,invalidBlank,7,1,0
.,org.pdfsam.ui.io,BrowsableOutputDirectoryFieldTest,invalidFile,8,1,0
.,org.pdfsam.ui.io,BrowsableOutputDirectoryFieldTest,validNonExisting,10,1,0
.,org.pdfsam.ui.io,BrowsablePdfInputFieldTest,setUp,4,1,0
.,org.pdfsam.ui.io,BrowsablePdfInputFieldTest,valid,8,1,0
.,org.pdfsam.ui.io,BrowsablePdfInputFieldTest,invalid,8,1,0
.,org.pdfsam.ui.io,BrowsablePdfOutputFieldTest,setUp,4,1,0
.,org.pdfsam.ui.io,BrowsablePdfOutputFieldTest,valid,8,1,0
.,org.pdfsam.ui.io,BrowsablePdfOutputFieldTest,invalid,8,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneTest,setUp,7,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneTest,setDestination,6,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneTest,setFallbackDestination,8,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneTest,dontSetFallbackDestinationIfFilled,7,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneTest,reset,9,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneTest,dontSetFallbackDestinationIfNoSmartOutput,6,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneTest,saveState,9,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneTest,restoreState,8,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneUITest,start,8,1,1
.,org.pdfsam.ui.io,PdfDestinationPaneUITest,applyDefault,6,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneUITest,applyCompress,5,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneUITest,applyClickAll,8,1,0
.,org.pdfsam.ui.io,PdfDestinationPaneUITest,reset,10,1,0
.,org.pdfsam.ui.io,PdfVersionComboTest,setUp,3,1,0
.,org.pdfsam.ui.io,PdfVersionComboTest,addConstraintRemovesItems,5,1,0
.,org.pdfsam.ui.io,PdfVersionComboTest,removeConstraintRestoresItems,7,1,0
.,org.pdfsam.ui.io,PdfVersionComboTest,enableSameAsSource,5,1,0
.,org.pdfsam.ui.io,PdfVersionComboTest,sameAsSourceVersion,6,1,0
.,org.pdfsam.ui.io,PdfVersionComboTest,sameAsSourceVersionLowerThenConstraint,7,1,0
.,org.pdfsam.ui.io,PdfVersionComboTest,lowestIsSelected,6,1,0
.,org.pdfsam.ui.io,PdfVersionComboTest,reset,7,1,0
.,org.pdfsam.ui.io,PdfVersionComboTest,comboHasItem,8,3,2
.,org.pdfsam.ui.io,PdfVersionConstrainedCheckBoxTest,start,6,1,1
.,org.pdfsam.ui.io,PdfVersionConstrainedCheckBoxTest,addConstraintOnSelect,6,1,0
.,org.pdfsam.ui.io,PdfVersionConstrainedCheckBoxTest,removeConstraintOnDeselect,6,1,0
.,org.pdfsam.ui.io,PdfVersionConstrainedCheckBoxTest,onEvent,4,1,1
.,org.pdfsam.ui.io,BasePdfVersionEventListener,onEvent,4,1,1
.,org.pdfsam.ui.io,PdfVersionFilterTest,add,5,1,0
.,org.pdfsam.ui.io,PdfVersionFilterTest,remove,7,1,0
.,org.pdfsam.ui.io,PdfVersionFilterTest,failingRemove,7,1,0
.,org.pdfsam.ui.io,PdfVersionFilterTest,failingAdd,9,1,0
.,org.pdfsam.ui.io,PdfVersionFilterTest,keepMaxAsRequired,11,1,0
.,org.pdfsam.ui.io,RememberingLatestDirectoryChooserWrapperTest,start,10,1,1
.,org.pdfsam.ui.io,RememberingLatestDirectoryChooserWrapperTest,hasTitle,4,1,0
.,org.pdfsam.ui.io,RemovePdfVersionConstraintEventTest,nullArg,3,1,0
.,org.pdfsam.ui.io,RemovePdfVersionConstraintEventTest,notNullArg,4,1,0
.,org.pdfsam.ui.io,SetLatestDirectoryEventTest,nullArg,3,1,0
.,org.pdfsam.ui.io,SetLatestDirectoryEventTest,notNullArg,5,1,0
.,org.pdfsam.ui.module,BaseTaskExecutionModule,BaseTaskExecutionModule,3,1,1
.,org.pdfsam.ui.module,BaseTaskExecutionModule,initModuleSettingsPanel,15,2,1
.,org.pdfsam.ui.module,BaseTaskExecutionModule,saveStateData,3,1,1
.,org.pdfsam.ui.module,BaseTaskExecutionModule,restoreState,3,1,1
.,org.pdfsam.ui.module,BaseTaskExecutionModule,getBuilder,0,1,1
.,org.pdfsam.ui.module,BaseTaskExecutionModule,modulePanel,3,1,0
.,org.pdfsam.ui.module,BaseTaskExecutionModule,accept,3,1,1
.,org.pdfsam.ui.module,ErrorTracker,accept,3,1,1
.,org.pdfsam.ui.module,Footer,Footer,31,2,3
.,org.pdfsam.ui.module,Footer,openButton,3,1,0
.,org.pdfsam.ui.module,Footer,runButton,3,1,0
.,org.pdfsam.ui.module,Footer,getOwnerModule,3,1,0
.,org.pdfsam.ui.module,Footer,onTaskCompleted,6,1,1
.,org.pdfsam.ui.module,Footer,onTaskFailed,5,1,1
.,org.pdfsam.ui.module,Footer,onProgress,10,2,1
.,org.pdfsam.ui.module,ModuleOwnedButton,ModuleOwnedButton,4,1,1
.,org.pdfsam.ui.module,ModuleOwnedButton,getOwnerModule,3,1,0
.,org.pdfsam.ui.module,OpenButton,OpenButton,33,4,2
.,org.pdfsam.ui.module,OpenButton,openFile,7,2,1
.,org.pdfsam.ui.module,OpenButton,initModules,8,2,1
.,org.pdfsam.ui.module,OpenButton,getOwnerModule,3,1,0
.,org.pdfsam.ui.module,OpenButton,onTaskCompleted,3,1,1
.,org.pdfsam.ui.module,OpenButton,dispatch,4,1,1
.,org.pdfsam.ui.module,OpenButton,dispatch,4,1,1
.,org.pdfsam.ui.module,OpenButton,dispatch,4,1,1
.,org.pdfsam.ui.module,OpenButton,OpenWithMenuItem,11,1,1
.,org.pdfsam.ui.module,OpenWithMenuItem,OpenWithMenuItem,11,1,1
.,org.pdfsam.ui.module,RunButton,RunButton,9,1,0
.,org.pdfsam.ui.module,RunButton,disableRunButtonIfTaskRequested,3,1,1
.,org.pdfsam.ui.module,RunButton,enableRunButtonOnTaskCompletion,3,1,1
.,org.pdfsam.ui.module,RunButton,enableRunButtonOnTaskFailure,3,1,1
.,org.pdfsam.ui.module,TaskFailedButton,TaskFailedButton,9,1,0
.,org.pdfsam.ui.module,FooterTest,setUp,5,1,0
.,org.pdfsam.ui.module,FooterTest,hideOnInit,5,1,0
.,org.pdfsam.ui.module,FooterTest,onTaskCompleted,8,1,0
.,org.pdfsam.ui.module,FooterTest,onTaskFailed,8,1,0
.,org.pdfsam.ui.module,FooterTest,onProgress,9,1,0
.,org.pdfsam.ui.module,FooterTest,onProgressIndeterminate,9,1,0
.,org.pdfsam.ui.module,FooterTest,onTaskExecutionRequest,13,1,0
.,org.pdfsam.ui.module,FooterTest,onTaskExecutionRequestDifferentModule,8,1,0
.,org.pdfsam.ui.module,ModuleOwnedButtonTest,nullArg,5,1,0
.,org.pdfsam.ui.module,ModuleOwnedButtonTest,notNullArg,4,1,0
.,org.pdfsam.ui.module,OpenButtonTest,start,9,1,1
.,org.pdfsam.ui.module,OpenButtonTest,openFileClick,10,1,0
.,org.pdfsam.ui.module,OpenButtonTest,openDirectoryClick,10,1,0
.,org.pdfsam.ui.module,OpenButtonTest,openSingleFileDirectoryDestinationClick,13,1,0
.,org.pdfsam.ui.module,OpenButtonTest,fileDestination,7,1,0
.,org.pdfsam.ui.module,OpenButtonTest,directoryDestination,7,1,0
.,org.pdfsam.ui.module,OpenButtonTest,fileOrDirDestination,7,1,0
.,org.pdfsam.ui.module,OpenButtonTest,sendToModuleClick,17,1,0
.,org.pdfsam.ui.module,OpenButtonTest,TestListener,3,1,1
.,org.pdfsam.ui.module,OpenButtonTest,onEvent,4,1,1
.,org.pdfsam.ui.module,TestListener,TestListener,3,1,1
.,org.pdfsam.ui.module,TestListener,onEvent,4,1,1
.,org.pdfsam.ui.module,RunButtonTest,setUp,3,1,0
.,org.pdfsam.ui.module,RunButtonTest,isDefault,3,1,0
.,org.pdfsam.ui.module,RunButtonTest,disableOnRequest,6,1,0
.,org.pdfsam.ui.module,RunButtonTest,disableOnFail,6,1,0
.,org.pdfsam.ui.module,RunButtonTest,enableOnComplete,6,1,0
.,org.pdfsam.ui.module,TaskFailedButtonTest,start,7,1,1
.,org.pdfsam.ui.module,TaskFailedButtonTest,failButtonVisibleOnFailure,6,1,0
.,org.pdfsam.ui.notification,AddNotificationRequestEvent,AddNotificationRequestEvent,7,1,3
.,org.pdfsam.ui.notification,AddNotificationRequestEventTest,nullType,3,1,0
.,org.pdfsam.ui.notification,AddNotificationRequestEventTest,nullMessage,3,1,0
.,org.pdfsam.ui.notification,AddNotificationRequestEventTest,blankMessage,3,1,0
.,org.pdfsam.ui.notification,AddNotificationRequestEventTest,positive,6,1,0
.,org.pdfsam.ui.notification,Notification,Notification,30,1,2
.,org.pdfsam.ui.notification,Notification,onFade,3,1,1
.,org.pdfsam.ui.notification,Notification,fadeAway,6,1,1
.,org.pdfsam.ui.notification,Notification,fadeAway,3,1,0
.,org.pdfsam.ui.notification,NotificationsContainer,NotificationsContainer,4,1,0
.,org.pdfsam.ui.notification,NotificationsContainer,addNotification,7,1,2
.,org.pdfsam.ui.notification,NotificationsContainer,addStickyNotification,7,1,2
.,org.pdfsam.ui.notification,NotificationsContainer,doAddNotification,6,1,2
.,org.pdfsam.ui.notification,NotificationsContainer,fadeIn,9,2,2
.,org.pdfsam.ui.notification,NotificationsContainer,removeNotification,6,2,1
.,org.pdfsam.ui.notification,NotificationsController,NotificationsController,7,1,4
.,org.pdfsam.ui.notification,NotificationsController,onAddRequest,3,1,1
.,org.pdfsam.ui.notification,NotificationsController,buildLabel,9,2,2
.,org.pdfsam.ui.notification,NotificationsController,onTaskFailed,9,3,1
.,org.pdfsam.ui.notification,NotificationsController,onTaskCompleted,11,3,1
.,org.pdfsam.ui.notification,NotificationsController,addDonationNotification,5,1,1
.,org.pdfsam.ui.notification,NotificationsController,addShareNotification,7,1,1
.,org.pdfsam.ui.notification,NotificationsController,onRemoveRequest,3,1,1
.,org.pdfsam.ui.notification,NotificationsController,onUpdateAvailable,5,1,1
.,org.pdfsam.ui.notification,NotificationsController,onNoUpdateAvailable,5,1,1
.,org.pdfsam.ui.notification,NotificationsController,onNewImportantNews,5,1,1
.,org.pdfsam.ui.notification,RemoveNotificationRequestEvent,RemoveNotificationRequestEvent,4,1,1
.,org.pdfsam.ui.notification,NotificationsContainerTest,addNotification,7,1,0
.,org.pdfsam.ui.notification,NotificationsContainerTest,addStickyNotification,7,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,setUp,12,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onAddRequest,5,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onRemoveRequest,5,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onUpdateAvailable,5,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onNoUpdateAvailable,5,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onTaskFailed,5,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onInvalidParameters,5,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onAccessDenied,5,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onTaskCompleteAndNoProDisplay,7,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onTaskCompleteAndProDisplay,5,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onTaskCompleteDontDisplaySettingIsOn,6,1,0
.,org.pdfsam.ui.notification,NotificationsControllerTest,onNewImportantNews,9,1,0
.,org.pdfsam.ui.notification,RemoveNotificationRequestEventTest,blankNotification,3,1,0
.,org.pdfsam.ui.prefix,PrefixField,PrefixField,9,1,1
.,org.pdfsam.ui.prefix,PrefixField,addMenuItemFor,5,2,1
.,org.pdfsam.ui.prefix,PrefixField,addMenuItemFor,5,2,1
.,org.pdfsam.ui.prefix,PrefixField,PrefixMenuItem,3,1,1
.,org.pdfsam.ui.prefix,PrefixField,PrefixMenuItem,6,1,1
.,org.pdfsam.ui.prefix,PrefixField,resetView,3,1,0
.,org.pdfsam.ui.prefix,PrefixMenuItem,PrefixMenuItem,3,1,1
.,org.pdfsam.ui.prefix,PrefixMenuItem,PrefixMenuItem,6,1,1
.,org.pdfsam.ui.prefix,PrefixPane,PrefixPane,14,2,2
.,org.pdfsam.ui.prefix,PrefixPane,addMenuItemFor,3,1,1
.,org.pdfsam.ui.prefix,PrefixPane,addMenuItemFor,3,1,1
.,org.pdfsam.ui.prefix,PrefixPane,getText,3,1,0
.,org.pdfsam.ui.prefix,PrefixPane,resetView,3,1,0
.,org.pdfsam.ui.prefix,PrefixPane,getOwnerModule,3,1,0
.,org.pdfsam.ui.prefix,PrefixPane,apply,3,1,2
.,org.pdfsam.ui.prefix,PrefixPane,saveStateTo,3,1,1
.,org.pdfsam.ui.prefix,PrefixPane,restoreStateFrom,3,1,1
.,org.pdfsam.ui.prefix,PrefixFieldTest,start,7,1,1
.,org.pdfsam.ui.prefix,PrefixFieldTest,defaultValue,3,1,0
.,org.pdfsam.ui.prefix,PrefixFieldTest,placeHolderValue,3,1,0
.,org.pdfsam.ui.prefix,PrefixFieldTest,contextMenuAddsText,5,1,0
.,org.pdfsam.ui.prefix,PrefixFieldTest,contextMenuReplacesText,9,1,0
.,org.pdfsam.ui.prefix,PrefixFieldTest,prefixMenuItemIsAdded,5,1,0
.,org.pdfsam.ui.prefix,PrefixFieldTest,prefixMenuItemIsAddedString,5,1,0
.,org.pdfsam.ui.prefix,PrefixPaneTest,setUp,4,1,0
.,org.pdfsam.ui.prefix,PrefixPaneTest,start,8,1,1
.,org.pdfsam.ui.prefix,PrefixPaneTest,apply,5,1,0
.,org.pdfsam.ui.prefix,PrefixPaneTest,saveState,5,1,0
.,org.pdfsam.ui.prefix,PrefixPaneTest,saveFieldValue,5,1,0
.,org.pdfsam.ui.prefix,PrefixPaneTest,restoredFieldValue,5,1,0
.,org.pdfsam.ui.prefix,PrefixPaneTest,restoreState,6,1,0
.,org.pdfsam.ui.prefix,PrefixPaneTest,reset,5,1,0
.,org.pdfsam.ui.selection,LoadingStatusIndicatorUpdater,LoadingStatusIndicatorUpdater,4,1,1
.,org.pdfsam.ui.selection,LoadingStatusIndicatorUpdater,accept,15,3,1
.,org.pdfsam.ui.selection,PasswordFieldPopup,PasswordFieldPopup,8,1,1
.,org.pdfsam.ui.selection,PasswordFieldPopup,getOwnerModule,3,1,0
.,org.pdfsam.ui.selection,PasswordFieldPopup,getPopupContent,3,1,0
.,org.pdfsam.ui.selection,PasswordFieldPopup,createDefaultSkin,3,1,0
.,org.pdfsam.ui.selection,PasswordFieldPopup,showFor,4,1,4
.,org.pdfsam.ui.selection,PasswordFieldPopup,PasswordFieldPopupContent,12,1,0
.,org.pdfsam.ui.selection,PasswordFieldPopup,requestLoad,10,2,0
.,org.pdfsam.ui.selection,PasswordFieldPopupContent,PasswordFieldPopupContent,12,1,0
.,org.pdfsam.ui.selection,PasswordFieldPopupContent,requestLoad,10,2,0
.,org.pdfsam.ui.selection,PasswordFieldPopupSkin,PasswordFieldPopupSkin,5,1,1
.,org.pdfsam.ui.selection,PasswordFieldPopupSkin,getSkinnable,3,1,0
.,org.pdfsam.ui.selection,PasswordFieldPopupSkin,getNode,6,2,0
.,org.pdfsam.ui.selection,PasswordFieldPopupSkin,dispose,3,1,0
.,org.pdfsam.ui.selection,ShowPasswordFieldPopupRequest,ShowPasswordFieldPopupRequest,6,1,2
.,org.pdfsam.ui.selection,ShowPasswordFieldPopupRequest,getPdfDescriptor,3,1,0
.,org.pdfsam.ui.selection,ShowPasswordFieldPopupRequest,getRequestingNode,3,1,0
.,org.pdfsam.ui.selection,ToolbarButton,ToolbarButton,4,1,1
.,org.pdfsam.ui.selection,LoadingStatusIndicatorUpdaterTest,setUp,3,1,0
.,org.pdfsam.ui.selection,LoadingStatusIndicatorUpdaterTest,textAndTooltip,5,1,0
.,org.pdfsam.ui.selection,LoadingStatusIndicatorUpdaterTest,textAndNoTooltip,5,1,0
.,org.pdfsam.ui.selection,LoadingStatusIndicatorUpdaterTest,nullSafe,5,1,0
.,org.pdfsam.ui.selection,LoadingStatusIndicatorUpdaterTest,nullState,4,1,0
.,org.pdfsam.ui.selection,LoadingStatusIndicatorUpdaterTest,nullIcon,4,1,0
.,org.pdfsam.ui.selection,LoadingStatusIndicatorUpdaterTest,notNullIcon,4,1,0
.,org.pdfsam.ui.selection,PasswordFieldPopupTest,start,10,1,1
.,org.pdfsam.ui.selection,PasswordFieldPopupTest,pwdSentOnEnterKey,8,1,0
.,org.pdfsam.ui.selection,PasswordFieldPopupTest,pwdSentOnButtonPressed,8,1,0
.,org.pdfsam.ui.selection,ShowPasswordFieldPopupRequestTest,nullDescriptor,3,1,0
.,org.pdfsam.ui.selection,ShowPasswordFieldPopupRequestTest,nullRegion,3,1,0
.,org.pdfsam.ui.selection,ShowPasswordFieldPopupRequestTest,nullBoth,3,1,0
.,org.pdfsam.ui.selection.multiple,IndexColumn,IndexColumn,30,2,0
.,org.pdfsam.ui.selection.multiple,IndexColumn,call,14,2,1
.,org.pdfsam.ui.selection.multiple,IndexColumn,updateItem,9,2,2
.,org.pdfsam.ui.selection.multiple,IndexColumn,call,3,1,1
.,org.pdfsam.ui.selection.multiple,LoadingColumn,LoadingColumn,3,1,1
.,org.pdfsam.ui.selection.multiple,LoadingColumn,getOwnerModule,3,1,0
.,org.pdfsam.ui.selection.multiple,LoadingColumn,getColumnTitle,3,1,0
.,org.pdfsam.ui.selection.multiple,LoadingColumn,getObservableValue,3,1,1
.,org.pdfsam.ui.selection.multiple,LoadingColumn,getTextValue,3,1,1
.,org.pdfsam.ui.selection.multiple,LoadingColumn,cellFactory,8,1,0
.,org.pdfsam.ui.selection.multiple,LoadingColumn,call,3,1,1
.,org.pdfsam.ui.selection.multiple,LoadingColumn,comparator,3,1,0
.,org.pdfsam.ui.selection.multiple,LoadingColumn,getTableColumn,10,1,0
.,org.pdfsam.ui.selection.multiple,LoadingColumn,LoadingStatusCell,13,3,0
.,org.pdfsam.ui.selection.multiple,LoadingColumn,updateItem,5,1,2
.,org.pdfsam.ui.selection.multiple,LoadingColumn,getPdfDocumentDescriptor,3,1,0
.,org.pdfsam.ui.selection.multiple,LoadingStatusCell,LoadingStatusCell,13,3,0
.,org.pdfsam.ui.selection.multiple,LoadingStatusCell,updateItem,5,1,2
.,org.pdfsam.ui.selection.multiple,LoadingStatusCell,getPdfDocumentDescriptor,3,1,0
.,org.pdfsam.ui.selection.multiple,MultipleSelectionPane,MultipleSelectionPane,7,1,4
.,org.pdfsam.ui.selection.multiple,MultipleSelectionPane,getOwnerModule,3,1,0
.,org.pdfsam.ui.selection.multiple,MultipleSelectionPane,table,3,1,0
.,org.pdfsam.ui.selection.multiple,MultipleSelectionPane,saveStateTo,3,1,1
.,org.pdfsam.ui.selection.multiple,MultipleSelectionPane,restoreStateFrom,3,1,1
.,org.pdfsam.ui.selection.multiple,PaceColumn,PaceColumn,2,1,0
.,org.pdfsam.ui.selection.multiple,PaceColumn,getColumnTitle,3,1,0
.,org.pdfsam.ui.selection.multiple,PaceColumn,getObservableValue,3,1,1
.,org.pdfsam.ui.selection.multiple,PaceColumn,getTextValue,3,1,1
.,org.pdfsam.ui.selection.multiple,PaceColumn,comparator,3,1,0
.,org.pdfsam.ui.selection.multiple,PaceColumn,getTableColumn,6,1,0
.,org.pdfsam.ui.selection.multiple,PaceColumn,cellFactory,8,1,0
.,org.pdfsam.ui.selection.multiple,PaceColumn,call,3,1,1
.,org.pdfsam.ui.selection.multiple,PageRangesColumn,PageRangesColumn,2,1,0
.,org.pdfsam.ui.selection.multiple,PageRangesColumn,PageRangesColumn,5,2,1
.,org.pdfsam.ui.selection.multiple,PageRangesColumn,getColumnTitle,3,1,0
.,org.pdfsam.ui.selection.multiple,PageRangesColumn,getObservableValue,3,1,1
.,org.pdfsam.ui.selection.multiple,PageRangesColumn,getTextValue,3,1,1
.,org.pdfsam.ui.selection.multiple,PageRangesColumn,comparator,3,1,0
.,org.pdfsam.ui.selection.multiple,PageRangesColumn,getTableColumn,6,1,0
.,org.pdfsam.ui.selection.multiple,PageRangesColumn,cellFactory,8,1,0
.,org.pdfsam.ui.selection.multiple,PageRangesColumn,call,3,1,1
.,org.pdfsam.ui.selection.multiple,ReverseColumn,getColumnTitle,3,1,0
.,org.pdfsam.ui.selection.multiple,ReverseColumn,getTableColumn,14,2,0
.,org.pdfsam.ui.selection.multiple,ReverseColumn,call,6,2,1
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,SelectionChangedEvent,8,1,1
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,SelectionChangedEvent,2,1,0
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,isClearSelection,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,isSingleSelection,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,getSingleSelection,4,1,0
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,canMove,15,5,1
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,getTotalRows,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,clearSelectionEvent,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,select,3,1,1
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,ofTotalRows,5,1,1
.,org.pdfsam.ui.selection.multiple,SelectionChangedEvent,toString,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTable,SelectionTable,34,2,4
.,org.pdfsam.ui.selection.multiple,SelectionTable,initTopSectionContextMenu,15,2,2
.,org.pdfsam.ui.selection.multiple,SelectionTable,initItemsSectionContextMenu,36,3,3
.,org.pdfsam.ui.selection.multiple,SelectionTable,initBottomSectionContextMenu,22,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,createMenuItem,6,1,2
.,org.pdfsam.ui.selection.multiple,SelectionTable,initDragAndDrop,77,12,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,dragConsume,6,2,2
.,org.pdfsam.ui.selection.multiple,SelectionTable,onDragOverConsumer,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTable,onDragEnteredConsumer,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTable,onDragExited,4,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,onDragDropped,7,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTable,getOwnerModule,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTable,onLoadDocumentsRequest,5,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,onDuplicate,4,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,onClear,5,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,onRemoveSelected,7,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,onMoveSelected,14,2,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,onSetPageRanges,3,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,showPasswordFieldPopup,12,3,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,copySelectedToClipboard,8,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTable,saveStateTo,15,2,1
.,org.pdfsam.ui.selection.multiple,SelectionTable,restoreStateFrom,24,2,1
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,getColumnTitle,0,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,comparator,0,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,cellFactory,19,2,0
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,call,14,2,1
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,updateItem,9,2,2
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,getTextValue,0,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,cellValueFactory,11,2,0
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,call,6,2,1
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,getObservableValue,0,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableColumn,getTableColumn,7,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableRowData,SelectionTableRowData,3,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableRowData,duplicate,8,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableRowData,descriptor,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableRowData,invalidate,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableRowData,toPageRangeSet,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,SelectionTableToolbar,8,2,2
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,getOwnerModule,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,AddButton,12,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,loadDocuments,9,2,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,loadList,7,2,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,getOwnerModule,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,RemoveButton,8,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,removeSelected,3,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,disableIfNoSelection,3,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,ClearButton,13,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,clear,3,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,clearAll,3,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,getOwnerModule,3,1,0
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,BaseMoveSelectedButton,7,1,2
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,moveOnClick,3,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,disableIfCannotMoveDown,3,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,MoveUpButton,5,1,1
.,org.pdfsam.ui.selection.multiple,SelectionTableToolbar,MoveDownButton,5,1,1
.,org.pdfsam.ui.selection.multiple,AddButton,AddButton,12,1,1
.,org.pdfsam.ui.selection.multiple,AddButton,loadDocuments,9,2,1
.,org.pdfsam.ui.selection.multiple,AddButton,loadList,7,2,1
.,org.pdfsam.ui.selection.multiple,AddButton,getOwnerModule,3,1,0
.,org.pdfsam.ui.selection.multiple,RemoveButton,RemoveButton,8,1,1
.,org.pdfsam.ui.selection.multiple,RemoveButton,removeSelected,3,1,1
.,org.pdfsam.ui.selection.multiple,RemoveButton,disableIfNoSelection,3,1,1
.,org.pdfsam.ui.selection.multiple,ClearButton,ClearButton,13,1,1
.,org.pdfsam.ui.selection.multiple,ClearButton,clear,3,1,1
