Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
.,org.pdfsam.alternatemix,AlternateMixModule,5,0,13,11,83,16,0,0,0.23076923076923078,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-alternate-mix\src\main\java\org\pdfsam\alternatemix\AlternateMixModule.java
.,org.pdfsam.alternatemix,ModuleConfig,0,0,4,4,14,4,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-alternate-mix\src\main\java\org\pdfsam\alternatemix\AlternateMixModule.java
.,org.pdfsam.alternatemix,AlternateMixParametersBuilder,2,0,4,2,26,4,0,0,0.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-alternate-mix\src\main\java\org\pdfsam\alternatemix\AlternateMixParametersBuilder.java
.,org.pdfsam.alternatemix,AlternateMixSelectionPane,0,0,2,2,27,5,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-alternate-mix\src\main\java\org\pdfsam\alternatemix\AlternateMixSelectionPane.java
.,org.pdfsam.alternatemix,AlternateMixParametersBuilderTest,1,1,1,1,36,1,0,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-alternate-mix\src\test\java\org\pdfsam\alternatemix\AlternateMixParametersBuilderTest.java
.,org.pdfsam.alternatemix,AlternateMixSelectionPaneTest,7,3,6,5,56,6,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-alternate-mix\src\test\java\org\pdfsam\alternatemix\AlternateMixSelectionPaneTest.java
.,org.pdfsam,Cycles,0,0,0,0,5,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-alternate-mix\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam,Pdfsam,0,0,4,2,26,4,1,0,-1.0,8,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\Pdfsam.java
.,org.pdfsam,ShutdownEvent,0,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\ShutdownEvent.java
.,org.pdfsam,NoHeadless,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\NoHeadless.java
.,org.pdfsam,NoWindows,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\NoWindows.java
.,org.pdfsam,TestCycles,3,0,2,2,21,3,10,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\TestCycles.java
.,org.pdfsam,TestUtils,1,0,1,1,37,1,0,0,0.0,4,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\TestUtils.java
.,org.pdfsam,NotInstanceOf,0,0,0,0,6,0,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\TestUtils.java
.,org.pdfsam,Cycles,0,0,0,0,5,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-extract\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam,Cycles,0,0,0,0,5,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-fx\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam,InputPdfArgumentsController,0,0,1,1,15,3,0,0,-1.0,1,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\InputPdfArgumentsController.java
.,org.pdfsam,OpenFileController,1,0,3,1,23,4,0,0,0.6666666666666666,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\OpenFileController.java
.,org.pdfsam,PdfsamApp,8,0,22,5,213,41,0,0,0.22727272727272727,1,18,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\PdfsamApp.java
.,org.pdfsam,PdfsamConfig,0,0,5,5,20,5,0,0,-1.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\PdfsamConfig.java
.,org.pdfsam,UncaughtExceptionLogger,1,0,1,1,10,1,0,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\UncaughtExceptionLogger.java
.,org.pdfsam,WindowStatusController,4,1,7,1,49,9,0,0,0.5714285714285714,2,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\WindowStatusController.java
.,org.pdfsam,Cycles,0,0,0,0,5,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam,InputPdfArgumentsControllerTest,3,2,7,7,38,7,0,0,0.0,0,3,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\InputPdfArgumentsControllerTest.java
.,org.pdfsam,WindowStatusControllerTest,4,1,3,3,34,3,0,0,0.0,0,3,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\WindowStatusControllerTest.java
.,org.pdfsam,Cycles,0,0,0,0,5,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-merge\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam,Cycles,0,0,0,0,5,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-rotate\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam,Services,0,0,1,1,11,1,0,0,-1.0,1,7,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\Services.java
.,org.pdfsam,Cycles,0,0,0,0,7,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam,Cycles,0,0,0,0,5,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam,Cycles,0,0,0,0,5,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-bookmarks\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam,Cycles,0,0,0,0,5,0,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\test\java\org\pdfsam\Cycles.java
.,org.pdfsam.basic,App,0,0,1,1,10,1,0,0,-1.0,0,8,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-basic\src\main\java\org\pdfsam\basic\App.java
.,org.pdfsam.basic,PdfsamBasic,3,0,5,5,29,5,0,1,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-basic\src\main\java\org\pdfsam\basic\PdfsamBasic.java
.,org.pdfsam.basic,PdfsamBasicConfig,0,0,11,11,39,11,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-basic\src\main\java\org\pdfsam\basic\PdfsamBasicConfig.java
.,org.pdfsam.basic,PdfsamBasicTest,0,0,3,3,13,3,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-basic\src\test\java\org\pdfsam\basic\PdfsamBasicTest.java
.,org.pdfsam.context,DefaultUserContext,8,0,22,21,89,22,0,1,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\context\DefaultUserContext.java
.,org.pdfsam.context,UserContext,0,0,20,0,95,20,1,0,-1.0,10,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\context\UserContext.java
.,org.pdfsam.context,DefaultUserContextTest,1,0,25,25,152,25,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\context\DefaultUserContextTest.java
.,org.pdfsam.module,ClearUsageRequestEvent,0,0,0,0,6,0,0,0,-1.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\module\ClearUsageRequestEvent.java
.,org.pdfsam.module,Module,0,0,7,0,38,7,0,0,-1.0,3,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\module\Module.java
.,org.pdfsam.module,ModuleDescriptor,6,1,6,5,51,6,0,0,0.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\module\ModuleDescriptor.java
.,org.pdfsam.module,ModuleDescriptorBuilder,6,0,10,9,55,10,0,0,0.3,4,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\module\ModuleDescriptorBuilder.java
.,org.pdfsam.module,ModuleKeyValueItem,0,0,1,1,9,1,0,2,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\module\ModuleKeyValueItem.java
.,org.pdfsam.module,ModuleOwned,0,0,1,0,10,1,6,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\module\ModuleOwned.java
.,org.pdfsam.module,TaskExecutionRequestEvent,2,0,3,3,24,3,0,0,0.0,4,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\module\TaskExecutionRequestEvent.java
.,org.pdfsam.module,ModuleDescriptorBuilderTest,0,0,6,6,28,6,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\module\ModuleDescriptorBuilderTest.java
.,org.pdfsam.module,ModuleKeyValueItemTest,0,0,1,1,10,1,0,0,-1.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\module\ModuleKeyValueItemTest.java
.,org.pdfsam.module,ModulePriorityTest,0,0,1,1,10,1,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\module\ModulePriorityTest.java
.,org.pdfsam.module,TaskExecutionRequestEventTest,1,0,4,4,20,4,0,0,0.75,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\module\TaskExecutionRequestEventTest.java
.,org.pdfsam.module,ClearUsageController,2,0,2,2,20,2,0,0,0.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\module\ClearUsageController.java
.,org.pdfsam.module,ModuleServiceConfig,0,0,1,0,8,1,0,0,-1.0,2,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\module\ModuleServiceConfig.java
.,org.pdfsam.module,ModuleUsage,3,0,9,6,44,9,0,0,0.0,5,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\module\ModuleUsage.java
.,org.pdfsam.module,PreferencesUsageDataStore,4,0,8,7,76,10,0,0,0.25,3,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\module\PreferencesUsageDataStore.java
.,org.pdfsam.module,StatefulPreferencesUsageService,2,0,6,5,31,6,0,1,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\module\StatefulPreferencesUsageService.java
.,org.pdfsam.module,UsageService,0,0,5,0,27,5,1,0,-1.0,8,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\module\UsageService.java
.,org.pdfsam.module,ClearUsageControllerTest,3,1,2,2,16,2,0,0,0.0,0,4,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\module\ClearUsageControllerTest.java
.,org.pdfsam.module,ModuleUsageTest,0,0,1,1,11,1,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\module\ModuleUsageTest.java
.,org.pdfsam.module,PreferencesUsageDataStoreTest,1,0,7,7,50,7,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\module\PreferencesUsageDataStoreTest.java
.,org.pdfsam.module,StatefulPreferencesUsageServiceTest,2,1,9,9,55,9,0,0,0.4444444444444444,0,8,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\module\StatefulPreferencesUsageServiceTest.java
.,org.pdfsam.module,Config,0,0,3,3,19,3,0,0,-1.0,1,3,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\module\StatefulPreferencesUsageServiceTest.java
.,org.pdfsam.news,FetchLatestNewsRequest,1,1,1,0,9,1,0,0,0.0,3,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\news\FetchLatestNewsRequest.java
.,org.pdfsam.news,HideNewsPanelRequest,1,1,1,0,9,1,0,0,0.0,4,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\news\HideNewsPanelRequest.java
.,org.pdfsam.news,LatestNewsEvent,2,2,1,1,13,1,0,0,0.0,3,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\news\LatestNewsEvent.java
.,org.pdfsam.news,NewImportantNewsEvent,1,1,1,1,11,1,0,0,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\news\NewImportantNewsEvent.java
.,org.pdfsam.news,NewsData,6,0,12,12,48,12,0,0,0.5,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\news\NewsData.java
.,org.pdfsam.news,ShowNewsPanelRequest,1,1,1,0,9,1,0,0,0.0,4,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\news\ShowNewsPanelRequest.java
.,org.pdfsam.news,LatestNewsEventTest,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\news\LatestNewsEventTest.java
.,org.pdfsam.news,NewImportantNewsEventTest,0,0,1,1,5,1,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\news\NewImportantNewsEventTest.java
.,org.pdfsam.news,DefaultNewsService,5,0,7,6,48,7,0,0,0.0,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\news\DefaultNewsService.java
.,org.pdfsam.news,LatestNewsController,3,0,3,2,38,6,0,0,0.0,1,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\news\LatestNewsController.java
.,org.pdfsam.news,NewsService,0,0,6,0,30,6,0,0,-1.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\news\NewsService.java
.,org.pdfsam.news,NewsServiceConfig,0,0,1,0,8,1,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\news\NewsServiceConfig.java
.,org.pdfsam.news,DefaultNewsServiceTest,3,1,5,5,43,5,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\news\DefaultNewsServiceTest.java
.,org.pdfsam.news,LatestNewsControllerTest,3,1,9,9,105,9,0,0,0.0,0,8,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\news\LatestNewsControllerTest.java
.,org.pdfsam.pdf,BaseFilesDroppedEvent,2,1,2,2,16,2,2,1,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\pdf\BaseFilesDroppedEvent.java
.,org.pdfsam.pdf,MultipleFilesDroppedEvent,0,0,1,1,9,1,0,2,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\pdf\MultipleFilesDroppedEvent.java
.,org.pdfsam.pdf,PdfDocumentDescriptor,8,0,25,24,118,26,0,0,0.28,27,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\pdf\PdfDocumentDescriptor.java
.,org.pdfsam.pdf,PdfDocumentDescriptorProvider,0,0,1,0,7,1,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\pdf\PdfDocumentDescriptorProvider.java
.,org.pdfsam.pdf,PdfFilesListLoadRequest,2,1,2,2,16,2,0,1,0.0,3,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\pdf\PdfFilesListLoadRequest.java
.,org.pdfsam.pdf,PdfLoadRequestEvent,2,0,5,5,24,5,0,1,0.4,12,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\pdf\PdfLoadRequestEvent.java
.,org.pdfsam.pdf,SingleFileDroppedEvent,0,0,1,1,13,1,0,2,-1.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\pdf\SingleFileDroppedEvent.java
.,org.pdfsam.pdf,PdfDocumentDescriptorTest,3,0,13,13,69,13,0,0,0.15384615384615385,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\pdf\PdfDocumentDescriptorTest.java
.,org.pdfsam.pdf,PdfFilesListLoadRequestTest,0,0,3,3,14,3,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\pdf\PdfFilesListLoadRequestTest.java
.,org.pdfsam.pdf,PdfLoadRequestEventTest,0,0,1,1,14,1,0,0,-1.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\pdf\PdfLoadRequestEventTest.java
.,org.pdfsam.pdf,SingleFileDroppedEventTest,0,0,2,2,11,2,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\pdf\SingleFileDroppedEventTest.java
.,org.pdfsam.pdf,BookmarksLevelSAMBoxLoader,0,0,2,2,12,2,0,1,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\pdf\BookmarksLevelSAMBoxLoader.java
.,org.pdfsam.pdf,DefaultSAMBoxLoader,1,0,3,2,30,5,0,0,1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\pdf\DefaultSAMBoxLoader.java
.,org.pdfsam.pdf,PdfListParser,0,0,1,1,28,3,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\pdf\PdfListParser.java
.,org.pdfsam.pdf,PdfLoadController,4,0,4,4,52,6,0,0,0.0,1,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\pdf\PdfLoadController.java
.,org.pdfsam.pdf,PdfLoader,0,0,1,0,11,1,1,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\pdf\PdfLoader.java
.,org.pdfsam.pdf,PdfLoadService,0,0,1,0,11,1,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\pdf\PdfLoadService.java
.,org.pdfsam.pdf,PdfServiceConfig,0,0,1,0,8,1,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\pdf\PdfServiceConfig.java
.,org.pdfsam.pdf,SAMBoxPdfLoadService,4,0,3,2,51,5,0,0,0.6666666666666666,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\pdf\SAMBoxPdfLoadService.java
.,org.pdfsam.pdf,BookmarksLevelSAMBoxLoaderTest,3,1,3,3,21,3,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\pdf\BookmarksLevelSAMBoxLoaderTest.java
.,org.pdfsam.pdf,DefaultSAMBoxLoaderTest,3,0,2,2,30,2,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\pdf\DefaultSAMBoxLoaderTest.java
.,org.pdfsam.pdf,PdfListParserTest,1,1,2,2,27,2,0,0,1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\pdf\PdfListParserTest.java
.,org.pdfsam.pdf,PdfLoadControllerTest,4,2,4,4,49,4,0,0,0.0,0,7,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\pdf\PdfLoadControllerTest.java
.,org.pdfsam.pdf,SAMBoxPdfLoadServiceTest,3,2,6,6,80,6,0,0,0.3333333333333333,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\pdf\SAMBoxPdfLoadServiceTest.java
.,org.pdfsam.premium,FetchPremiumModulesRequest,1,1,1,0,9,1,0,0,0.0,3,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\premium\FetchPremiumModulesRequest.java
.,org.pdfsam.premium,PremiumModule,5,0,10,10,46,10,0,0,0.5,3,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\premium\PremiumModule.java
.,org.pdfsam.premium,PremiumModulesEvent,1,1,1,1,11,1,0,0,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\premium\PremiumModulesEvent.java
.,org.pdfsam.premium,PremiumModulesEventTest,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\premium\PremiumModulesEventTest.java
.,org.pdfsam.premium,PremiumModuleTest,0,0,1,1,12,1,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\test\java\org\pdfsam\premium\PremiumModuleTest.java
.,org.pdfsam.premium,DefaultPremiumModulesService,2,0,2,1,20,2,0,0,0.0,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\premium\DefaultPremiumModulesService.java
.,org.pdfsam.premium,PremiumModulesController,2,0,2,1,25,4,0,0,0.0,1,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\premium\PremiumModulesController.java
.,org.pdfsam.premium,PremiumModulesService,0,0,1,0,9,1,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\premium\PremiumModulesService.java
.,org.pdfsam.premium,PremiumServiceConfig,0,0,1,0,8,1,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\main\java\org\pdfsam\premium\PremiumServiceConfig.java
.,org.pdfsam.premium,DefaultPremiumModulesServiceTest,3,1,2,2,24,2,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\premium\DefaultPremiumModulesServiceTest.java
.,org.pdfsam.premium,PremiumModulesControllerTest,3,1,5,5,48,5,0,0,0.0,0,6,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-service\src\test\java\org\pdfsam\premium\PremiumModulesControllerTest.java
.,org.pdfsam.support,EncryptionUtils,2,1,3,2,43,5,0,0,0.6666666666666666,3,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\support\EncryptionUtils.java
.,org.pdfsam.support,KeyStringValueItem,2,0,8,7,53,10,1,1,0.0,4,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-core\src\main\java\org\pdfsam\support\KeyStringValueItem.java
